region,tenure,age,marital,address,income,ed,employ,retire,gender,reside,tollfree,equip,callcard,wireless,longmon,tollmon,equipmon,cardmon,wiremon,longten,tollten,equipten,cardten,wireten,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,custcat,churn
3,67,47,1,7,97.00,1,23,0,0,4,0,0,1,0,22.40,0.00,0.00,18.50,0.00,"1,464.90",0.00,0.00,"1,225.00",0.00,0,0,0,0,1,1,1,1,0,3,0
1,11,24,1,0,31.00,2,3,0,1,4,1,1,1,1,5.40,16.00,39.20,13.75,33.55,83.15,189.45,422.80,140.00,331.65,0,1,1,1,1,1,1,0,1,4,1
1,6,26,0,7,30.00,3,1,0,1,2,0,1,0,0,6.35,0.00,19.75,0.00,0.00,30.80,0.00,109.25,0.00,0.00,0,0,0,1,0,0,0,0,0,1,1
2,13,23,1,4,31.00,1,5,0,1,4,0,1,0,1,4.60,0.00,35.45,0.00,27.70,54.85,0.00,398.95,0.00,339.75,0,1,1,1,0,0,0,0,1,1,0
2,2,29,1,3,44.00,2,9,0,1,6,1,1,1,1,2.10,16.25,43.20,12.25,33.60,5.10,31.30,47.05,5.00,24.20,1,1,1,1,1,1,1,1,1,4,1
1,4,40,0,12,38.00,2,5,0,0,1,0,0,1,0,8.15,0.00,0.00,12.00,0.00,32.25,0.00,0.00,25.00,0.00,0,0,0,0,0,0,0,0,0,1,0
1,34,63,1,10,23.00,2,0,0,1,2,1,1,1,1,14.30,19.50,39.60,15.25,28.95,459.05,616.50,"1,396.30",495.00,984.10,1,1,1,1,1,1,1,1,1,4,0
1,13,34,1,6,37.00,3,6,0,0,4,0,0,0,0,6.85,0.00,0.00,0.00,0.00,102.50,0.00,0.00,0.00,0.00,0,0,0,0,0,1,0,1,0,3,0
2,37,40,1,14,26.00,2,0,0,0,5,0,0,1,0,18.90,0.00,0.00,12.00,0.00,653.15,0.00,0.00,470.00,0.00,1,0,0,0,0,0,0,0,1,2,0
1,45,30,1,8,38.00,2,5,0,0,6,0,0,1,0,12.75,0.00,0.00,23.75,0.00,622.15,0.00,0.00,"1,015.00",0.00,1,0,0,0,0,1,1,1,0,3,0
2,71,70,0,30,153.00,3,34,1,1,1,1,0,1,1,30.55,46.25,0.00,26.25,46.70,"2,291.10","3,114.95",0.00,"1,805.00","3,292.65",1,0,0,0,1,1,1,1,0,3,0
1,35,40,0,5,49.00,1,20,0,1,1,0,0,0,0,3.40,0.00,0.00,0.00,0.00,107.85,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,1,0
3,44,41,0,21,51.00,3,7,0,0,1,0,1,1,0,4.95,0.00,31.55,10.75,0.00,203.65,0.00,"1,301.85",460.00,0.00,0,0,0,1,0,0,0,0,1,1,0
3,44,45,1,19,88.00,1,21,0,0,2,1,0,1,0,11.90,25.25,0.00,8.25,0.00,524.25,"1,108.40",0.00,305.00,0.00,1,0,0,0,1,1,1,1,0,3,0
1,26,41,1,20,19.00,1,0,0,1,6,0,0,0,0,5.45,0.00,0.00,0.00,0.00,165.40,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,1,0
2,42,46,1,9,31.00,1,12,0,1,3,0,0,1,0,5.90,0.00,0.00,23.00,0.00,277.65,0.00,0.00,945.00,0.00,0,0,0,0,0,0,0,1,0,1,0
2,41,47,1,6,90.00,2,19,0,0,3,0,1,1,0,6.70,0.00,20.20,31.25,0.00,251.35,0.00,825.15,"1,240.00",0.00,0,0,0,1,0,0,0,0,0,1,1
1,31,24,1,3,14.00,1,0,0,0,4,0,0,0,0,7.20,0.00,0.00,0.00,0.00,231.75,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,1,0
3,62,63,0,43,341.00,2,30,0,0,1,0,0,1,0,14.60,0.00,0.00,14.25,0.00,912.40,0.00,0.00,845.00,0.00,0,1,0,1,1,1,0,1,0,3,1
1,12,23,1,2,24.00,4,0,0,1,8,1,0,1,1,3.20,41.00,0.00,15.75,35.40,35.50,502.00,0.00,210.00,373.00,0,1,1,1,1,1,1,1,0,4,0
2,45,49,1,27,81.00,2,7,0,1,4,1,0,1,0,13.85,50.50,0.00,21.00,0.00,583.10,"2,284.25",0.00,935.00,0.00,0,0,0,0,1,1,1,1,0,3,0
1,47,34,1,4,63.00,2,13,0,1,4,0,0,1,0,18.95,0.00,0.00,30.50,0.00,880.75,0.00,0.00,"1,395.00",0.00,0,0,0,0,0,0,0,0,0,1,0
2,23,22,1,1,27.00,1,4,0,0,5,1,0,1,0,7.90,23.00,0.00,15.75,0.00,210.85,515.80,0.00,345.00,0.00,1,0,0,0,1,1,1,0,0,3,0
3,39,34,0,4,20.00,5,3,0,1,1,1,1,1,1,9.55,21.25,59.20,10.00,79.20,375.40,872.50,"2,361.90",385.00,"2,973.00",1,1,1,1,1,1,1,1,1,4,0
2,19,26,0,2,48.00,3,0,0,0,2,0,0,1,0,7.55,0.00,0.00,6.50,0.00,156.15,0.00,0.00,105.00,0.00,0,1,0,0,1,1,1,0,0,3,0
1,13,54,0,12,121.00,4,23,0,0,1,0,0,0,0,7.30,0.00,0.00,0.00,0.00,102.40,0.00,0.00,0.00,0.00,0,0,0,0,1,0,1,1,0,3,0
2,5,33,0,6,39.00,3,4,0,0,3,1,1,0,0,2.10,19.50,27.45,0.00,0.00,5.20,81.15,103.45,0.00,0.00,1,0,1,0,1,1,1,1,1,4,1
2,11,19,0,0,21.00,2,0,0,0,1,0,0,0,0,3.60,0.00,0.00,0.00,0.00,35.40,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,1
3,4,32,0,2,53.00,4,5,0,0,1,1,1,0,0,7.00,11.00,26.25,0.00,0.00,29.20,56.45,90.75,0.00,0.00,0,0,1,0,0,0,0,0,1,1,1
3,17,42,0,8,58.00,1,23,0,0,1,0,1,0,0,5.05,0.00,28.65,0.00,0.00,85.05,0.00,523.05,0.00,0.00,1,1,0,1,0,1,0,0,0,2,1
2,7,27,0,3,39.00,3,2,0,0,1,0,0,0,0,3.55,0.00,0.00,0.00,0.00,19.70,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0,0,1,1
1,19,65,0,3,108.00,1,33,0,0,3,1,0,1,0,5.95,21.50,0.00,11.25,0.00,117.55,423.60,0.00,190.00,0.00,0,0,0,0,1,1,1,1,0,3,0
2,32,34,1,0,38.00,1,10,0,0,4,0,0,1,0,7.35,0.00,0.00,19.25,0.00,217.45,0.00,0.00,600.00,0.00,1,0,0,0,0,0,0,0,1,2,0
2,53,51,0,31,245.00,4,0,0,0,1,1,0,1,0,18.45,28.25,0.00,11.00,0.00,961.75,"1,535.25",0.00,570.00,0.00,1,0,0,0,0,0,0,1,0,2,0
1,51,38,0,19,51.00,1,18,0,1,1,1,0,1,0,11.70,26.00,0.00,23.25,0.00,577.10,"1,267.20",0.00,"1,195.00",0.00,0,1,0,0,1,1,1,1,0,3,0
1,35,34,0,7,78.00,4,10,0,1,1,0,0,1,0,13.90,0.00,0.00,4.50,0.00,556.20,0.00,0.00,135.00,0.00,0,0,0,0,0,0,0,0,0,1,0
1,3,31,1,4,23.00,4,4,0,0,5,1,1,1,1,2.80,16.50,36.00,37.75,21.70,8.20,74.45,44.40,70.00,47.90,0,1,1,0,1,1,1,1,1,4,1
1,22,48,0,7,88.00,4,12,0,0,1,0,1,0,0,4.50,0.00,31.85,0.00,0.00,92.65,0.00,646.05,0.00,0.00,0,0,0,1,0,0,0,0,0,1,1
3,17,21,1,0,25.00,2,1,0,1,3,0,0,0,0,6.10,0.00,0.00,0.00,0.00,89.60,0.00,0.00,0.00,0.00,1,0,0,0,1,0,1,1,1,3,0
2,68,39,0,20,73.00,2,16,0,1,1,1,0,1,0,44.95,15.75,0.00,20.00,0.00,"3,002.20","1,089.05",0.00,"1,295.00",0.00,1,0,0,0,0,0,0,0,0,2,0
2,27,41,1,7,62.00,4,15,0,1,2,1,0,1,0,13.70,16.25,0.00,6.75,0.00,371.35,450.00,0.00,165.00,0.00,0,0,0,0,1,0,0,1,0,3,0
3,68,52,1,8,456.00,3,30,0,1,4,1,0,1,1,22.25,27.50,0.00,26.75,29.75,"1,549.95","1,782.10",0.00,"1,885.00","2,096.55",1,0,0,0,1,1,1,1,0,3,0
3,56,42,1,10,24.00,2,5,0,0,2,0,0,0,0,33.65,0.00,0.00,0.00,0.00,"1,871.20",0.00,0.00,0.00,0.00,0,0,0,0,1,1,1,1,0,3,0
3,11,32,0,8,23.00,2,0,0,1,1,0,1,1,0,6.20,0.00,28.40,7.25,0.00,82.60,0.00,242.90,95.00,0.00,0,0,0,1,0,0,0,0,1,1,0
3,5,47,0,7,46.00,1,6,0,1,1,0,0,1,0,2.95,0.00,0.00,7.25,0.00,21.55,0.00,0.00,35.00,0.00,0,0,0,0,1,0,1,0,0,1,1
3,16,50,0,5,263.00,2,29,0,1,3,1,1,0,1,3.75,17.00,31.95,0.00,21.90,59.75,253.35,463.25,0.00,309.05,0,0,0,0,1,1,1,1,1,3,0
2,59,30,0,2,34.00,4,2,0,1,1,0,1,1,0,16.70,0.00,32.25,11.75,0.00,"1,020.35",0.00,"1,939.15",680.00,0.00,1,1,0,0,0,0,0,0,0,2,0
1,60,64,0,14,33.00,2,13,1,0,1,1,0,1,1,30.75,22.25,0.00,12.25,47.40,"1,829.40","1,391.00",0.00,670.00,"2,962.10",1,1,1,0,1,1,1,1,1,4,0
3,55,47,0,11,37.00,1,11,0,0,1,1,0,1,0,14.75,20.25,0.00,10.75,0.00,786.20,"1,170.75",0.00,570.00,0.00,0,0,0,0,1,0,0,1,0,3,0
1,18,56,0,22,296.00,2,25,0,0,1,0,0,1,0,3.40,0.00,0.00,8.25,0.00,49.70,0.00,0.00,160.00,0.00,0,0,0,0,1,0,0,0,0,1,0
2,16,22,0,0,26.00,3,0,0,1,3,0,1,0,0,4.10,0.00,29.35,0.00,0.00,64.95,0.00,514.15,0.00,0.00,1,0,0,0,0,0,0,0,1,2,1
1,35,57,1,32,47.00,4,12,0,0,2,0,1,1,0,7.25,0.00,33.70,18.75,0.00,263.55,0.00,"1,153.35",630.00,0.00,1,0,0,1,0,0,0,0,0,2,0
3,31,23,1,1,31.00,3,1,0,1,2,1,1,1,1,16.60,19.00,58.70,16.50,51.35,520.40,537.40,"1,712.50",450.00,"1,533.90",0,1,1,1,1,1,1,1,1,4,1
2,20,49,1,5,264.00,2,29,0,1,2,0,0,0,0,9.60,0.00,0.00,0.00,0.00,159.20,0.00,0.00,0.00,0.00,0,0,0,0,0,1,0,0,0,1,0
2,16,27,0,5,41.00,4,2,0,1,1,1,1,1,1,6.90,15.75,42.75,17.25,30.95,100.90,278.50,615.40,255.00,450.45,0,1,1,1,1,1,1,1,1,4,1
2,69,48,1,27,55.00,2,4,0,0,2,1,1,1,0,19.60,35.75,34.25,62.00,0.00,"1,411.70","2,396.70","2,440.55","4,125.00",0.00,1,0,0,0,0,1,1,0,0,3,0
3,69,66,1,31,49.00,2,15,0,0,2,1,0,1,0,23.10,29.25,0.00,25.50,0.00,"1,566.80","2,063.45",0.00,"1,750.00",0.00,0,0,0,0,0,0,0,0,0,1,0
2,27,24,1,3,26.00,1,7,0,1,4,0,0,0,0,6.05,0.00,0.00,0.00,0.00,137.70,0.00,0.00,0.00,0.00,0,0,1,0,0,0,0,0,0,1,1
3,48,39,0,20,110.00,4,9,0,0,1,1,0,1,1,18.05,30.25,0.00,8.75,30.40,812.65,"1,472.70",0.00,475.00,"1,503.95",1,0,1,0,1,1,1,1,0,3,0
1,18,52,1,20,66.00,1,19,0,1,2,1,0,1,0,12.80,27.75,0.00,10.50,0.00,204.95,520.60,0.00,170.00,0.00,0,0,0,1,0,0,1,0,0,1,0
2,24,40,1,4,39.00,3,5,0,1,2,1,0,1,1,4.05,25.75,0.00,27.50,22.50,117.05,628.05,0.00,570.00,529.10,0,0,1,0,1,1,1,1,0,3,0
2,17,42,0,6,31.00,2,2,0,0,1,1,0,0,1,8.25,24.50,0.00,0.00,26.40,140.85,404.80,0.00,0.00,447.95,1,1,0,0,1,1,0,1,1,4,1
2,9,24,1,3,26.00,4,1,0,1,3,0,1,0,0,7.65,0.00,23.25,0.00,0.00,75.25,0.00,169.75,0.00,0.00,0,0,0,0,0,0,1,0,0,1,0
2,15,46,0,5,232.00,4,15,0,1,2,1,1,1,1,4.30,23.00,45.15,22.75,31.30,41.35,357.50,582.00,305.00,474.50,0,1,1,1,1,1,1,1,1,4,1
1,62,37,1,10,43.00,4,1,0,1,3,0,1,1,0,9.20,0.00,37.20,18.75,0.00,539.65,0.00,"2,302.40","1,160.00",0.00,1,0,0,0,1,0,0,0,0,2,0
1,9,41,0,12,39.00,4,3,0,0,1,0,1,0,1,4.70,0.00,39.65,0.00,20.80,26.30,0.00,318.25,0.00,135.95,0,1,1,1,0,0,0,0,1,1,1
2,71,41,1,10,73.00,2,23,0,1,2,0,0,1,0,32.65,0.00,0.00,41.75,0.00,"2,412.60",0.00,0.00,"3,085.00",0.00,1,0,0,0,1,1,1,0,0,3,0
2,62,59,1,37,74.00,1,20,0,0,2,1,0,1,0,16.10,36.00,0.00,11.00,0.00,972.00,"2,245.35",0.00,645.00,0.00,0,0,0,0,1,1,1,1,0,3,0
2,20,38,0,19,237.00,4,13,0,0,1,1,1,1,1,6.00,21.25,34.40,9.75,26.90,164.20,473.40,711.40,215.00,491.10,0,0,1,1,1,1,1,0,0,4,0
1,19,33,1,11,22.00,1,3,0,0,5,0,0,1,0,3.95,0.00,0.00,36.25,0.00,79.60,0.00,0.00,685.00,0.00,1,0,0,0,1,1,0,1,0,3,0
2,49,61,1,28,21.00,1,8,0,0,2,1,0,1,0,15.85,24.75,0.00,8.75,0.00,757.40,"1,228.85",0.00,395.00,0.00,0,0,0,0,1,1,1,1,0,3,0
3,3,64,0,3,9.00,2,6,1,0,1,0,0,0,0,4.95,0.00,0.00,0.00,0.00,14.80,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,1,1
1,33,36,0,2,41.00,5,10,0,0,1,0,1,0,1,4.15,0.00,39.10,0.00,27.05,93.25,0.00,"1,225.35",0.00,841.95,0,1,0,1,0,0,0,0,1,1,1
2,38,44,0,1,50.00,4,7,0,1,1,0,1,1,0,7.15,0.00,24.60,10.00,0.00,277.50,0.00,891.80,355.00,0.00,1,0,0,1,0,0,0,0,1,2,1
3,42,48,1,14,27.00,3,5,0,1,3,1,1,1,1,16.50,36.00,54.20,22.75,28.40,692.20,"1,540.15","2,100.25",910.00,"1,199.95",1,1,0,0,1,1,1,1,1,4,0
1,11,26,0,2,53.00,3,3,0,0,1,1,1,1,1,4.15,21.50,43.70,11.75,38.80,34.70,188.35,431.30,110.00,415.80,1,1,1,1,0,1,1,0,1,4,1
3,27,28,1,0,58.00,3,0,0,0,2,1,0,0,0,5.80,22.50,0.00,0.00,0.00,163.65,566.15,0.00,0.00,0.00,0,0,0,0,1,1,0,1,0,3,0
3,23,50,0,1,151.00,4,8,0,1,1,1,0,0,0,8.25,21.75,0.00,0.00,0.00,186.50,438.40,0.00,0.00,0.00,0,0,0,0,1,0,0,0,0,1,0
2,4,38,1,13,54.00,2,4,0,0,2,1,0,1,1,4.75,26.25,0.00,48.50,24.45,21.75,115.00,0.00,140.00,50.45,0,1,0,0,1,1,1,1,0,3,0
3,36,42,0,5,31.00,1,4,0,1,1,0,0,0,0,10.05,0.00,0.00,0.00,0.00,373.75,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,1,1
2,37,42,0,10,115.00,1,22,0,1,1,0,0,1,0,15.10,0.00,0.00,18.50,0.00,494.45,0.00,0.00,665.00,0.00,0,0,0,0,1,1,1,1,0,3,0
3,24,58,1,30,24.00,1,5,0,0,2,1,0,0,0,7.65,16.00,0.00,0.00,0.00,177.40,420.65,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,1,0
3,4,24,0,1,17.00,2,2,0,0,3,0,0,0,0,3.20,0.00,0.00,0.00,0.00,9.90,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,1,1
3,54,33,0,5,47.00,2,13,0,1,2,1,0,1,0,13.90,32.00,0.00,20.25,0.00,732.20,"1,671.90",0.00,"1,125.00",0.00,0,0,0,0,1,1,0,1,0,3,0
3,7,49,0,8,36.00,1,0,0,1,1,1,0,1,0,8.85,19.50,0.00,53.25,0.00,77.00,123.30,0.00,325.00,0.00,0,0,0,0,1,1,1,1,0,3,1
1,10,28,0,9,75.00,4,1,0,0,1,1,1,1,1,6.20,27.50,42.40,40.00,36.30,45.95,225.85,373.15,340.00,290.65,0,1,1,1,1,1,1,1,1,4,1
3,24,35,1,10,41.00,5,6,0,1,2,0,1,0,0,3.30,0.00,30.30,0.00,0.00,88.65,0.00,711.20,0.00,0.00,1,0,0,1,0,0,0,0,1,2,0
3,12,31,0,8,18.00,4,4,0,0,1,0,1,0,0,3.70,0.00,24.30,0.00,0.00,48.55,0.00,243.40,0.00,0.00,0,0,0,1,0,0,0,0,1,1,1
2,45,54,0,25,171.00,3,33,0,1,1,1,0,1,0,9.05,18.50,0.00,8.75,0.00,385.20,845.65,0.00,365.00,0.00,0,0,0,0,1,1,1,1,0,3,0
3,59,55,1,29,42.00,3,21,0,1,2,0,0,1,0,8.95,0.00,0.00,15.25,0.00,492.35,0.00,0.00,855.00,0.00,1,0,0,0,0,0,0,0,0,2,0
1,3,21,1,1,36.00,3,0,0,1,4,0,0,0,0,3.20,0.00,0.00,0.00,0.00,13.55,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,1,0
3,8,35,0,6,31.00,5,7,0,0,1,1,1,0,1,4.40,17.25,35.65,0.00,42.05,34.65,155.15,237.80,0.00,288.25,1,1,1,1,1,1,1,1,1,4,1
1,16,59,0,5,207.00,2,37,0,1,2,1,0,1,0,7.45,15.50,0.00,11.75,0.00,112.80,280.85,0.00,150.00,0.00,0,0,1,0,0,1,1,1,1,4,0
3,32,33,0,1,38.00,1,12,0,1,1,0,0,1,0,7.30,0.00,0.00,33.75,0.00,231.45,0.00,0.00,"1,050.00",0.00,0,0,0,0,0,0,0,0,0,1,0
1,8,49,0,14,134.00,4,9,0,1,1,1,1,1,1,3.00,30.50,59.30,23.50,60.30,36.20,226.30,459.15,155.00,444.65,1,1,1,1,1,1,1,1,1,4,1
1,9,28,1,8,28.00,3,4,0,0,3,0,1,0,0,4.50,0.00,28.50,0.00,0.00,36.45,0.00,230.30,0.00,0.00,1,0,0,1,0,0,0,1,1,2,1
2,12,19,1,0,15.00,2,0,0,1,4,0,1,0,0,5.85,0.00,22.15,0.00,0.00,102.45,0.00,274.70,0.00,0.00,1,0,0,0,0,0,0,0,0,2,0
2,24,43,1,15,48.00,4,4,0,0,6,1,1,1,1,14.40,25.75,37.20,57.75,36.95,339.55,591.20,870.05,"1,415.00",901.60,1,1,1,1,1,1,1,1,1,4,0
3,72,75,0,48,14.00,2,6,1,1,1,0,0,1,0,37.30,0.00,0.00,109.25,0.00,"2,686.25",0.00,0.00,"7,515.00",0.00,1,0,0,0,0,0,0,0,0,2,0
3,58,61,0,42,101.00,4,18,0,1,1,0,0,1,0,16.35,0.00,0.00,17.00,0.00,956.85,0.00,0.00,925.00,0.00,1,0,0,1,0,0,0,0,0,2,0
1,70,44,1,24,87.00,2,18,0,0,3,1,0,1,0,18.90,47.50,0.00,25.00,0.00,"1,399.30","3,310.40",0.00,"1,735.00",0.00,1,1,0,0,1,1,1,1,0,3,0
3,9,25,0,3,27.00,1,4,0,1,1,0,0,0,0,12.20,0.00,0.00,0.00,0.00,121.75,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,1,1
1,49,25,0,1,27.00,5,0,0,1,1,0,1,1,1,9.90,0.00,43.15,5.50,26.90,496.95,0.00,"2,054.95",270.00,"1,252.85",1,1,1,1,0,0,0,0,1,2,0
3,52,54,0,7,59.00,3,22,0,0,1,1,0,1,1,15.25,32.50,0.00,21.75,39.30,800.25,"1,644.05",0.00,"1,055.00","1,991.75",1,0,0,0,1,1,0,1,0,3,0
1,10,42,1,10,294.00,4,9,0,1,6,1,1,1,1,4.85,27.50,44.35,23.50,36.85,32.75,285.35,427.75,185.00,330.55,1,1,1,1,1,1,1,1,1,4,1
1,14,52,1,2,44.00,3,5,0,0,2,0,0,1,1,4.85,0.00,0.00,14.25,14.90,68.95,0.00,0.00,185.00,212.25,0,1,0,0,1,1,0,0,0,3,0
1,19,27,1,3,35.00,2,4,0,0,6,1,0,1,0,5.40,20.50,0.00,23.00,0.00,116.20,398.15,0.00,415.00,0.00,0,1,1,0,1,1,1,1,0,4,0
3,12,36,1,4,205.00,4,10,0,1,4,0,1,0,1,5.95,0.00,38.30,0.00,32.00,53.75,0.00,433.05,0.00,397.30,1,1,1,1,0,0,0,0,1,2,1
1,65,59,0,27,732.00,3,31,0,1,1,0,0,1,0,10.15,0.00,0.00,13.25,0.00,600.50,0.00,0.00,820.00,0.00,1,1,0,0,0,0,1,1,1,2,0
1,67,40,1,14,59.00,3,11,0,0,2,1,0,1,0,27.00,30.00,0.00,19.75,0.00,"1,722.50","1,959.95",0.00,"1,245.00",0.00,0,0,0,0,1,1,1,1,0,3,0
2,29,24,1,3,23.00,1,7,0,0,2,1,0,1,0,10.20,32.25,0.00,17.50,0.00,319.65,885.15,0.00,500.00,0.00,0,0,0,0,1,1,1,1,0,3,0
3,55,46,0,8,87.00,2,19,0,1,1,0,1,1,0,17.90,0.00,28.00,15.25,0.00,982.90,0.00,"1,449.60",785.00,0.00,0,0,0,1,0,0,1,1,1,1,0
3,71,67,1,25,110.00,1,23,0,1,2,1,0,1,0,33.85,21.75,0.00,18.25,0.00,"2,255.65","1,487.70",0.00,"1,175.00",0.00,0,0,0,0,0,1,1,1,0,3,0
3,5,44,1,2,83.00,3,14,0,1,3,1,0,1,1,4.00,26.25,0.00,20.25,21.95,32.00,131.95,0.00,50.00,80.35,0,1,0,1,1,1,1,1,0,3,1
3,60,58,0,0,63.00,4,21,0,1,3,1,1,1,0,16.35,28.00,23.85,13.25,0.00,"1,012.55","1,581.70","1,395.10",805.00,0.00,1,0,0,0,0,0,0,0,1,2,0
2,10,40,0,6,22.00,3,6,0,1,1,0,0,0,0,5.05,0.00,0.00,0.00,0.00,59.95,0.00,0.00,0.00,0.00,0,0,0,1,0,0,0,0,0,1,1
3,52,64,0,44,43.00,3,7,0,0,1,1,1,1,1,12.85,28.50,48.75,24.00,37.15,647.95,"1,542.25","2,570.65","1,210.00","1,846.50",1,1,1,1,1,1,1,1,0,4,0
2,61,43,1,22,35.00,2,11,0,0,3,1,0,1,0,21.05,15.50,0.00,17.25,0.00,"1,264.00",933.80,0.00,"1,065.00",0.00,1,0,0,1,0,0,0,0,1,2,0
1,61,29,1,5,48.00,2,11,0,0,4,0,0,1,0,17.55,0.00,0.00,37.00,0.00,"1,035.95",0.00,0.00,"2,165.00",0.00,1,0,0,0,0,0,0,1,0,2,0
2,67,47,1,19,69.00,3,12,0,0,3,1,0,1,0,49.35,27.00,0.00,10.25,0.00,"3,235.55","1,838.20",0.00,690.00,0.00,1,0,0,0,1,1,1,1,0,3,0
3,41,42,1,12,26.00,4,5,0,0,4,0,0,0,0,10.95,0.00,0.00,0.00,0.00,482.40,0.00,0.00,0.00,0.00,1,0,0,1,0,0,1,0,0,2,0
1,30,28,0,1,20.00,1,8,0,1,1,0,0,0,0,12.40,0.00,0.00,0.00,0.00,369.45,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,1,1
1,24,46,0,12,43.00,2,6,0,0,1,1,0,1,1,12.05,48.25,0.00,33.00,28.15,307.75,"1,079.05",0.00,820.00,662.20,0,1,1,0,1,1,1,1,1,4,0
1,72,75,0,37,33.00,1,44,1,1,1,1,0,1,0,49.30,31.75,0.00,26.00,0.00,"3,417.40","2,254.15",0.00,"1,835.00",0.00,1,0,0,0,0,0,0,1,0,2,0
2,17,35,0,7,66.00,2,11,0,0,1,0,1,1,1,5.15,0.00,29.15,11.25,28.05,79.05,0.00,501.05,155.00,484.20,1,1,1,1,1,0,1,1,1,4,1
2,65,72,0,46,12.00,2,0,1,0,1,0,0,1,0,29.60,0.00,0.00,18.00,0.00,"1,872.80",0.00,0.00,"1,160.00",0.00,1,0,0,0,0,1,1,1,0,3,0
1,15,30,1,8,90.00,2,11,0,0,5,1,0,1,1,7.35,18.50,0.00,9.75,23.00,125.80,265.55,0.00,150.00,375.90,0,0,1,1,1,1,1,1,1,4,0
1,34,33,0,8,35.00,3,2,0,1,1,0,0,0,0,7.50,0.00,0.00,0.00,0.00,258.40,0.00,0.00,0.00,0.00,1,0,0,0,0,0,0,0,0,2,1
1,26,43,0,23,51.00,5,4,0,1,1,0,1,0,0,7.90,0.00,21.95,0.00,0.00,267.60,0.00,597.65,0.00,0.00,1,0,0,1,0,0,0,0,0,2,1
2,36,45,0,22,117.00,3,15,0,1,1,0,0,0,0,10.50,0.00,0.00,0.00,0.00,429.10,0.00,0.00,0.00,0.00,1,0,0,0,0,0,0,0,1,2,0
1,60,48,0,29,100.00,2,26,0,1,1,1,0,1,0,24.40,42.25,0.00,13.50,0.00,"1,567.60","2,481.25",0.00,745.00,0.00,0,0,0,0,1,1,1,1,0,3,0
1,16,54,0,20,147.00,1,29,0,0,4,1,0,1,0,6.95,23.25,0.00,6.50,0.00,98.50,357.95,0.00,90.00,0.00,0,0,0,0,1,1,1,1,0,3,0
2,1,33,0,5,53.00,4,6,0,1,1,0,0,0,0,1.95,0.00,0.00,0.00,0.00,1.95,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,1,1
3,56,30,1,9,57.00,5,2,0,0,4,0,1,1,0,16.85,0.00,36.70,6.50,0.00,948.30,0.00,"1,984.15",365.00,0.00,1,1,0,1,0,0,0,0,1,2,0
2,6,50,0,5,37.00,2,0,0,0,1,0,1,0,0,5.35,0.00,23.55,0.00,0.00,38.40,0.00,131.20,0.00,0.00,1,0,0,0,0,0,0,0,1,2,0
2,48,34,0,7,42.00,3,2,0,1,1,0,0,1,0,14.15,0.00,0.00,8.00,0.00,678.30,0.00,0.00,355.00,0.00,1,0,0,0,0,1,0,0,0,2,0
2,34,36,1,17,50.00,1,4,0,0,2,1,0,1,0,10.20,24.50,0.00,13.75,0.00,326.80,824.25,0.00,405.00,0.00,0,0,0,0,1,1,1,1,0,3,0
2,54,42,1,0,55.00,4,2,0,0,5,1,1,1,1,14.30,55.50,62.15,19.25,83.70,695.20,"3,086.35","3,277.85","1,050.00","4,138.55",1,1,1,1,1,1,1,1,1,4,1
3,38,31,1,2,42.00,2,7,0,1,4,1,0,1,0,10.80,22.25,0.00,9.25,0.00,407.55,772.50,0.00,335.00,0.00,0,1,1,0,1,1,1,1,0,4,0
2,25,55,0,15,37.00,1,7,0,1,1,0,0,0,0,10.95,0.00,0.00,0.00,0.00,302.80,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,1,1
1,47,69,1,17,228.00,3,39,0,1,4,1,1,1,1,10.80,35.50,37.50,21.00,50.90,464.35,"1,670.95","1,766.90","1,025.00","2,404.80",1,1,1,1,1,1,1,1,1,4,1
1,72,62,1,35,163.00,5,31,0,0,2,1,1,1,1,28.35,32.75,45.15,39.75,56.55,"2,017.60","2,276.30","3,225.45","2,845.00","4,109.90",1,1,1,1,1,1,1,1,0,4,0
2,6,35,1,6,28.00,4,3,0,1,3,1,1,1,1,3.25,23.00,39.35,18.50,30.30,9.35,103.30,190.30,95.00,154.55,0,0,1,1,1,1,1,1,0,4,0
1,30,51,1,9,118.00,5,21,0,1,2,0,0,0,0,6.40,0.00,0.00,0.00,0.00,201.40,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,1,0
